scenario,year,segment,region,units,asp_usd_per_mL,volume_L,TAM_usd,TAM_addressable_usd,TAM_addressable_L,SAM_naive_usd,cum_adoption,SAM_adjusted_usd,SAM_adjusted_L,SOM_pre_efficacy_usd,SOM_usd,SOM_L
base,2025,organoid_cro_biobank,US,52.8,36.18,95.04,3438547.0,1719274.0,47.52,1719274.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,organoid_cro_biobank,EU,26.4,36.18,47.52,1719274.0,859637.0,23.76,859637.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,organoid_cro_biobank,China,29.04,15.973,52.272,834965.0,417483.0,26.136,417483.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,organoid_cro_biobank,Japan,7.92,34.371,14.256,489993.0,244996.0,7.128,244996.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,organoid_cro_biobank,Korea,6.6,32.562,11.88,386837.0,193418.0,5.94,193418.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,organoid_cro_biobank,RoW,9.24,28.944,16.632,481397.0,240698.0,8.316,240698.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,clinical_dx_pdo,US,2500.0,48.24,6.25,301500.0,135675.0,2.8125,135675.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,clinical_dx_pdo,EU,1500.0,48.24,3.75,180900.0,81405.0,1.6875,81405.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,clinical_dx_pdo,China,4500.0,21.298,11.25,239602.0,107821.0,5.0625,107821.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,clinical_dx_pdo,Japan,600.0,45.828,1.5,68742.0,30934.0,0.675,30934.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,clinical_dx_pdo,Korea,500.0,43.416,1.25,54270.0,24422.0,0.5625,24422.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,clinical_dx_pdo,RoW,400.0,38.592,1.0,38592.0,17366.0,0.45,17366.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,regenerative_gmp,US,1.0,117.43,0.2,23486.0,23486.0,0.2,23486.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,regenerative_gmp,EU,0.8,117.43,0.16,18789.0,18789.0,0.16,18789.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,regenerative_gmp,China,0.4,51.845,0.08,4148.0,4148.0,0.08,4148.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,regenerative_gmp,Japan,1.6,111.558,0.32,35699.0,35699.0,0.32,35699.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,regenerative_gmp,Korea,0.2,105.687,0.04,4227.0,4227.0,0.04,4227.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,regenerative_gmp,RoW,0.0,93.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2026,academic_ruo,US,1157.16,47.275,150.4303,7111621.0,4338089.0,91.7625,4338089.0,0.06,182200.0,3.854,21864.0,13118.0,0.2775
base,2026,academic_ruo,EU,1275.95,47.275,165.8729,7841672.0,4783420.0,101.1824,4783420.0,0.06,200904.0,4.2497,24108.0,14465.0,0.306
base,2026,academic_ruo,China,1653.08,20.872,214.9004,4485401.0,2736094.0,131.0892,2736094.0,0.06,114916.0,5.5057,13790.0,8274.0,0.3964
base,2026,academic_ruo,Japan,266.65,44.911,34.6648,1556848.0,949677.0,21.1455,949677.0,0.06,39886.0,0.8881,4786.0,2872.0,0.0639
base,2026,academic_ruo,Korea,239.24,42.548,31.1012,1323282.0,807202.0,18.9717,807202.0,0.06,33902.0,0.7968,4068.0,2441.0,0.0574
base,2026,academic_ruo,RoW,966.93,37.82,125.7005,4754014.0,2899948.0,76.6773,2899948.0,0.06,121798.0,3.2204,14616.0,8769.0,0.2319
base,2026,pharma_preclinical_nam,US,464.2,40.184,153.1874,6155669.0,3385618.0,84.2531,3385618.0,0.083,196704.0,4.8951,23605.0,14163.0,0.3524
base,2026,pharma_preclinical_nam,EU,257.89,40.184,85.1041,3419816.0,1880899.0,46.8073,1880899.0,0.083,109280.0,2.7195,13114.0,7868.0,0.1958
base,2026,pharma_preclinical_nam,China,154.73,17.741,51.0625,905909.0,498250.0,28.0844,498250.0,0.083,28948.0,1.6317,3474.0,2084.0,0.1175
base,2026,pharma_preclinical_nam,Japan,72.21,38.175,23.8291,909671.0,500319.0,13.106,500319.0,0.083,29069.0,0.7615,3488.0,2093.0,0.0548
base,2026,pharma_preclinical_nam,Korea,30.95,36.166,10.2125,369340.0,203137.0,5.6169,203137.0,0.083,11802.0,0.3263,1416.0,850.0,0.0235
base,2026,pharma_preclinical_nam,RoW,51.58,32.147,17.0208,547171.0,300944.0,9.3615,300944.0,0.083,17485.0,0.5439,2098.0,1259.0,0.0392
base,2026,organoid_cro_biobank,US,60.72,35.456,109.296,3875243.0,1937621.0,54.648,1937621.0,0.027,36621.0,1.0328,4395.0,2637.0,0.0744
base,2026,organoid_cro_biobank,EU,30.36,35.456,54.648,1937621.0,968811.0,27.324,968811.0,0.027,18311.0,0.5164,2197.0,1318.0,0.0372
base,2026,organoid_cro_biobank,China,33.4,15.654,60.1128,941006.0,470503.0,30.0564,470503.0,0.027,8893.0,0.5681,1067.0,640.0,0.0409
base,2026,organoid_cro_biobank,Japan,9.11,33.684,16.3944,552222.0,276111.0,8.1972,276111.0,0.027,5218.0,0.1549,626.0,376.0,0.0112
base,2026,organoid_cro_biobank,Korea,7.59,31.911,13.662,435965.0,217982.0,6.831,217982.0,0.027,4120.0,0.1291,494.0,297.0,0.0093
base,2026,organoid_cro_biobank,RoW,10.63,28.365,19.1268,542534.0,271267.0,9.5634,271267.0,0.027,5127.0,0.1807,615.0,369.0,0.013
base,2026,clinical_dx_pdo,US,3125.0,47.275,7.8125,369338.0,166202.0,3.5156,166202.0,0.032,3723.0,0.0788,447.0,268.0,0.0057
base,2026,clinical_dx_pdo,EU,1875.0,47.275,4.6875,221602.0,99721.0,2.1094,99721.0,0.032,2234.0,0.0473,268.0,161.0,0.0034
base,2026,clinical_dx_pdo,China,5625.0,20.872,14.0625,293513.0,132081.0,6.3281,132081.0,0.032,2959.0,0.1418,355.0,213.0,0.0102
base,2026,clinical_dx_pdo,Japan,750.0,44.911,1.875,84209.0,37894.0,0.8438,37894.0,0.032,849.0,0.0189,102.0,61.0,0.0014
base,2026,clinical_dx_pdo,Korea,625.0,42.548,1.5625,66481.0,29916.0,0.7031,29916.0,0.032,670.0,0.0158,80.0,48.0,0.0011
base,2026,clinical_dx_pdo,RoW,500.0,37.82,1.25,47275.0,21274.0,0.5625,21274.0,0.032,477.0,0.0126,57.0,34.0,0.0009
base,2026,regenerative_gmp,US,1.45,115.081,0.29,33374.0,33374.0,0.29,33374.0,0.25,5840.0,0.0507,1460.0,876.0,0.0076
base,2026,regenerative_gmp,EU,1.16,115.081,0.232,26699.0,26699.0,0.232,26699.0,0.25,4672.0,0.0406,1168.0,701.0,0.0061
base,2026,regenerative_gmp,China,0.58,50.808,0.116,5894.0,5894.0,0.116,5894.0,0.25,1031.0,0.0203,258.0,155.0,0.003
base,2026,regenerative_gmp,Japan,2.32,109.327,0.464,50728.0,50728.0,0.464,50728.0,0.25,8877.0,0.0812,2219.0,1332.0,0.0122
base,2026,regenerative_gmp,Korea,0.29,103.573,0.058,6007.0,6007.0,0.058,6007.0,0.25,1051.0,0.0101,263.0,158.0,0.0015
base,2026,regenerative_gmp,RoW,0.0,92.065,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
base,2027,academic_ruo,US,1261.3,46.33,163.969,7596633.0,4633946.0,100.0211,4633946.0,0.1164,377574.0,8.1497,45309.0,27185.0,0.5868
base,2027,academic_ruo,EU,1390.78,46.33,180.8014,8376474.0,5109649.0,110.2889,5109649.0,0.1164,416334.0,8.9863,49960.0,29976.0,0.647
base,2027,academic_ruo,China,1801.86,20.455,234.2414,4791305.0,2922696.0,142.8873,2922696.0,0.1164,238141.0,11.6425,28577.0,17146.0,0.8383
base,2027,academic_ruo,Japan,290.65,44.013,37.7847,1663025.0,1014445.0,23.0486,1014445.0,0.1164,82657.0,1.878,9919.0,5951.0,0.1352
base,2027,academic_ruo,Korea,260.77,41.697,33.9003,1413530.0,862253.0,20.6792,862253.0,0.1164,70256.0,1.6849,8431.0,5058.0,0.1213
base,2027,academic_ruo,RoW,1053.95,37.064,137.0136,5078238.0,3097725.0,83.5783,3097725.0,0.1164,252403.0,6.81,30288.0,18173.0,0.4903
base,2027,pharma_preclinical_nam,US,626.45,39.38,206.7291,8141040.0,4477572.0,113.701,4477572.0,0.1591,498702.0,12.6638,59844.0,35907.0,0.9118
base,2027,pharma_preclinical_nam,EU,348.03,39.38,114.8495,4522800.0,2487540.0,63.1672,2487540.0,0.1591,277056.0,7.0354,33247.0,19948.0,0.5066
base,2027,pharma_preclinical_nam,China,208.82,17.386,68.9097,1198090.0,658949.0,37.9003,658949.0,0.1591,73392.0,4.2213,8807.0,5284.0,0.3039
base,2027,pharma_preclinical_nam,Japan,97.45,37.411,32.1579,1203065.0,661686.0,17.6868,661686.0,0.1591,73697.0,1.9699,8844.0,5306.0,0.1418
base,2027,pharma_preclinical_nam,Korea,41.76,35.442,13.7819,488462.0,268654.0,7.5801,268654.0,0.1591,29922.0,0.8443,3591.0,2154.0,0.0608
base,2027,pharma_preclinical_nam,RoW,69.61,31.504,22.9699,723648.0,398006.0,12.6334,398006.0,0.1591,44329.0,1.4071,5319.0,3192.0,0.1013
base,2027,organoid_cro_biobank,US,69.83,34.747,125.6904,4367399.0,2183699.0,62.8452,2183699.0,0.0533,81429.0,2.3435,9772.0,5863.0,0.1687
base,2027,organoid_cro_biobank,EU,34.91,34.747,62.8452,2183699.0,1091850.0,31.4226,1091850.0,0.0533,40715.0,1.1717,4886.0,2931.0,0.0844
base,2027,organoid_cro_biobank,China,38.41,15.341,69.1297,1060514.0,530257.0,34.5649,530257.0,0.0533,19773.0,1.2889,2373.0,1424.0,0.0928
base,2027,organoid_cro_biobank,Japan,10.47,33.01,18.8536,622354.0,311177.0,9.4268,311177.0,0.0533,11604.0,0.3515,1392.0,835.0,0.0253
base,2027,organoid_cro_biobank,Korea,8.73,31.273,15.7113,491332.0,245666.0,7.8556,245666.0,0.0533,9161.0,0.2929,1099.0,660.0,0.0211
base,2027,organoid_cro_biobank,RoW,12.22,27.798,21.9958,611436.0,305718.0,10.9979,305718.0,0.0533,11400.0,0.4101,1368.0,821.0,0.0295
base,2027,clinical_dx_pdo,US,3906.25,46.33,9.7656,452438.0,203597.0,4.3945,203597.0,0.063,8975.0,0.1937,1077.0,646.0,0.0139
base,2027,clinical_dx_pdo,EU,2343.75,46.33,5.8594,271463.0,122158.0,2.6367,122158.0,0.063,5385.0,0.1162,646.0,388.0,0.0084
base,2027,clinical_dx_pdo,China,7031.25,20.455,17.5781,359553.0,161799.0,7.9102,161799.0,0.063,7133.0,0.3487,856.0,514.0,0.0251
base,2027,clinical_dx_pdo,Japan,937.5,44.013,2.3438,103156.0,46420.0,1.0547,46420.0,0.063,2046.0,0.0465,246.0,147.0,0.0033
base,2027,clinical_dx_pdo,Korea,781.25,41.697,1.9531,81439.0,36648.0,0.8789,36648.0,0.063,1616.0,0.0387,194.0,116.0,0.0028
base,2027,clinical_dx_pdo,RoW,625.0,37.064,1.5625,57912.0,26060.0,0.7031,26060.0,0.063,1149.0,0.031,138.0,83.0,0.0022
base,2027,regenerative_gmp,US,2.1,112.78,0.4205,47424.0,47424.0,0.4205,47424.0,0.4375,14524.0,0.1288,3631.0,2179.0,0.0193
base,2027,regenerative_gmp,EU,1.68,112.78,0.3364,37939.0,37939.0,0.3364,37939.0,0.4375,11619.0,0.103,2905.0,1743.0,0.0155
base,2027,regenerative_gmp,China,0.84,49.792,0.1682,8375.0,8375.0,0.1682,8375.0,0.4375,2565.0,0.0515,641.0,385.0,0.0077
base,2027,regenerative_gmp,Japan,3.36,107.141,0.6728,72084.0,72084.0,0.6728,72084.0,0.4375,22076.0,0.206,5519.0,3311.0,0.0309
base,2027,regenerative_gmp,Korea,0.42,101.502,0.0841,8536.0,8536.0,0.0841,8536.0,0.4375,2614.0,0.0258,654.0,392.0,0.0039
base,2027,regenerative_gmp,RoW,0.0,90.224,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0
base,2028,academic_ruo,US,1374.82,45.403,178.7262,8114724.0,4949981.0,109.023,4949981.0,0.1694,587024.0,12.9292,70443.0,42266.0,0.9309
base,2028,academic_ruo,EU,1515.95,45.403,197.0735,8947750.0,5458127.0,120.2149,5458127.0,0.1694,647286.0,14.2564,77674.0,46605.0,1.0265
base,2028,academic_ruo,China,1964.02,20.045,255.3231,5118072.0,3122024.0,155.7471,3122024.0,0.1694,370245.0,18.4702,44429.0,26658.0,1.3299
base,2028,academic_ruo,Japan,316.81,43.133,41.1853,1776443.0,1083630.0,25.123,1083630.0,0.1694,128509.0,2.9794,15421.0,9253.0,0.2145
base,2028,academic_ruo,Korea,284.24,40.863,36.9513,1509933.0,921059.0,22.5403,921059.0,0.1694,109229.0,2.6731,13108.0,7865.0,0.1925
base,2028,academic_ruo,RoW,1148.81,36.322,149.3448,5424573.0,3308990.0,91.1003,3308990.0,0.1694,392417.0,10.8037,47090.0,28254.0,0.7779
base,2028,pharma_preclinical_nam,US,845.41,38.593,278.9845,10766747.0,5921711.0,153.4415,5921711.0,0.2289,948856.0,24.5864,113863.0,68318.0,1.7702
base,2028,pharma_preclinical_nam,EU,469.67,38.593,154.9914,5981526.0,3289839.0,85.2453,3289839.0,0.2289,527142.0,13.6591,63257.0,37954.0,0.9835
base,2028,pharma_preclinical_nam,China,281.8,17.039,92.9948,1584506.0,871478.0,51.1472,871478.0,0.2289,139640.0,8.1955,16757.0,10054.0,0.5901
base,2028,pharma_preclinical_nam,Japan,131.51,36.663,43.3976,1591086.0,875097.0,23.8687,875097.0,0.2289,140220.0,3.8246,16826.0,10096.0,0.2754
base,2028,pharma_preclinical_nam,Korea,56.36,34.733,18.599,646005.0,355303.0,10.2294,355303.0,0.2289,56931.0,1.6391,6832.0,4099.0,0.118
base,2028,pharma_preclinical_nam,RoW,93.93,30.874,30.9983,957044.0,526374.0,17.0491,526374.0,0.2289,84343.0,2.7318,10121.0,6073.0,0.1967
base,2028,organoid_cro_biobank,US,80.3,34.052,144.544,4922058.0,2461029.0,72.272,2461029.0,0.0788,135807.0,3.9882,16297.0,9778.0,0.2871
base,2028,organoid_cro_biobank,EU,40.15,34.052,72.272,2461029.0,1230515.0,36.136,1230515.0,0.0788,67903.0,1.9941,8148.0,4889.0,0.1436
base,2028,organoid_cro_biobank,China,44.17,15.034,79.4992,1195199.0,597599.0,39.7496,597599.0,0.0788,32977.0,2.1935,3957.0,2374.0,0.1579
base,2028,organoid_cro_biobank,Japan,12.05,32.35,21.6816,701393.0,350697.0,10.8408,350697.0,0.0788,19352.0,0.5982,2322.0,1393.0,0.0431
base,2028,organoid_cro_biobank,Korea,10.04,30.647,18.068,553732.0,276866.0,9.034,276866.0,0.0788,15278.0,0.4985,1833.0,1100.0,0.0359
base,2028,organoid_cro_biobank,RoW,14.05,27.242,25.2952,689088.0,344544.0,12.6476,344544.0,0.0788,19013.0,0.6979,2282.0,1369.0,0.0503
base,2028,clinical_dx_pdo,US,4882.81,45.403,12.207,554237.0,249407.0,5.4932,249407.0,0.093,16230.0,0.3575,1948.0,1169.0,0.0257
base,2028,clinical_dx_pdo,EU,2929.69,45.403,7.3242,332542.0,149644.0,3.2959,149644.0,0.093,9738.0,0.2145,1169.0,701.0,0.0154
base,2028,clinical_dx_pdo,China,8789.06,20.045,21.9727,440452.0,198203.0,9.8877,198203.0,0.093,12898.0,0.6434,1548.0,929.0,0.0463
base,2028,clinical_dx_pdo,Japan,1171.88,43.133,2.9297,126366.0,56865.0,1.3184,56865.0,0.093,3700.0,0.0858,444.0,266.0,0.0062
base,2028,clinical_dx_pdo,Korea,976.56,40.863,2.4414,99763.0,44893.0,1.0986,44893.0,0.093,2921.0,0.0715,351.0,210.0,0.0051
base,2028,clinical_dx_pdo,RoW,781.25,36.322,1.9531,70942.0,31924.0,0.8789,31924.0,0.093,2077.0,0.0572,249.0,150.0,0.0041
base,2028,regenerative_gmp,US,3.05,110.524,0.6097,67389.0,67389.0,0.6097,67389.0,0.5781,27272.0,0.2467,6818.0,4091.0,0.037
base,2028,regenerative_gmp,EU,2.44,110.524,0.4878,53911.0,53911.0,0.4878,53911.0,0.5781,21817.0,0.1974,5454.0,3273.0,0.0296
base,2028,regenerative_gmp,China,1.22,48.796,0.2439,11901.0,11901.0,0.2439,11901.0,0.5781,4816.0,0.0987,1204.0,722.0,0.0148
base,2028,regenerative_gmp,Japan,4.88,104.998,0.9756,102432.0,102432.0,0.9756,102432.0,0.5781,41453.0,0.3948,10363.0,6218.0,0.0592
base,2028,regenerative_gmp,Korea,0.61,99.472,0.1219,12130.0,12130.0,0.1219,12130.0,0.5781,4909.0,0.0493,1227.0,736.0,0.0074
base,2028,regenerative_gmp,RoW,0.0,88.419,0.0,0.0,0.0,0.0,0.0,0.5781,0.0,0.0,0.0,0.0,0.0
base,2029,academic_ruo,US,1498.55,44.495,194.8116,8668148.0,5287570.0,118.835,5287570.0,0.2193,811514.0,18.2383,97382.0,58429.0,1.3132
base,2029,academic_ruo,EU,1652.39,44.495,214.8102,9557986.0,5830372.0,131.0342,5830372.0,0.2193,894821.0,20.1106,107378.0,64427.0,1.448
base,2029,academic_ruo,China,2140.79,19.645,278.3022,5467125.0,3334946.0,169.7644,3334946.0,0.2193,511833.0,26.0547,61420.0,36852.0,1.8759
base,2029,academic_ruo,Japan,345.32,42.27,44.892,1897596.0,1157534.0,27.3841,1157534.0,0.2193,177653.0,4.2028,21318.0,12791.0,0.3026
base,2029,academic_ruo,Korea,309.82,40.046,40.2769,1612910.0,983875.0,24.5689,983875.0,0.2193,151001.0,3.7707,18120.0,10872.0,0.2715
base,2029,academic_ruo,RoW,1252.2,35.596,162.7858,5794529.0,3534663.0,99.2993,3534663.0,0.2193,542485.0,15.24,65098.0,39059.0,1.0973
base,2029,pharma_preclinical_nam,US,1140.89,37.821,376.4945,14239316.0,7831624.0,207.072,7831624.0,0.2929,1605749.0,42.4568,192690.0,115614.0,3.0569
base,2029,pharma_preclinical_nam,EU,633.83,37.821,209.1636,7910731.0,4350902.0,115.04,4350902.0,0.2929,892083.0,23.5871,107050.0,64230.0,1.6983
base,2029,pharma_preclinical_nam,China,380.3,16.698,125.4982,2095553.0,1152554.0,69.024,1152554.0,0.2929,236313.0,14.1523,28358.0,17015.0,1.019
base,2029,pharma_preclinical_nam,Japan,177.47,35.93,58.5658,2104255.0,1157340.0,32.2112,1157340.0,0.2929,237294.0,6.6044,28475.0,17085.0,0.4755
base,2029,pharma_preclinical_nam,Korea,76.06,34.039,25.0996,854359.0,469897.0,13.8048,469897.0,0.2929,96345.0,2.8305,11561.0,6937.0,0.2038
base,2029,pharma_preclinical_nam,RoW,126.77,30.257,41.8327,1265717.0,696144.0,23.008,696144.0,0.2929,142733.0,4.7174,17128.0,10277.0,0.3397
base,2029,organoid_cro_biobank,US,92.35,33.371,166.2256,5547160.0,2773580.0,83.1128,2773580.0,0.1037,201342.0,6.0334,24161.0,14497.0,0.4344
base,2029,organoid_cro_biobank,EU,46.17,33.371,83.1128,2773580.0,1386790.0,41.5564,1386790.0,0.1037,100671.0,3.0167,12081.0,7248.0,0.2172
base,2029,organoid_cro_biobank,China,50.79,14.733,91.4241,1346989.0,673495.0,45.712,673495.0,0.1037,48891.0,3.3184,5867.0,3520.0,0.2389
base,2029,organoid_cro_biobank,Japan,13.85,31.703,24.9338,790470.0,395235.0,12.4669,395235.0,0.1037,28691.0,0.905,3443.0,2066.0,0.0652
base,2029,organoid_cro_biobank,Korea,11.54,30.034,20.7782,624055.0,312028.0,10.3891,312028.0,0.1037,22651.0,0.7542,2718.0,1631.0,0.0543
base,2029,organoid_cro_biobank,RoW,16.16,26.697,29.0895,776602.0,388301.0,14.5447,388301.0,0.1037,28188.0,1.0558,3383.0,2030.0,0.076
base,2029,clinical_dx_pdo,US,6103.52,44.495,15.2588,678940.0,305523.0,6.8665,305523.0,0.122,26089.0,0.5863,3131.0,1878.0,0.0422
base,2029,clinical_dx_pdo,EU,3662.11,44.495,9.1553,407364.0,183314.0,4.1199,183314.0,0.122,15653.0,0.3518,1878.0,1127.0,0.0253
base,2029,clinical_dx_pdo,China,10986.33,19.645,27.4658,539554.0,242799.0,12.3596,242799.0,0.122,20733.0,1.0554,2488.0,1493.0,0.076
base,2029,clinical_dx_pdo,Japan,1464.84,42.27,3.6621,154798.0,69659.0,1.6479,69659.0,0.122,5948.0,0.1407,714.0,428.0,0.0101
base,2029,clinical_dx_pdo,Korea,1220.7,40.046,3.0518,122209.0,54994.0,1.3733,54994.0,0.122,4696.0,0.1173,564.0,338.0,0.0084
base,2029,clinical_dx_pdo,RoW,976.56,35.596,2.4414,86904.0,39107.0,1.0986,39107.0,0.122,3339.0,0.0938,401.0,240.0,0.0068
base,2029,regenerative_gmp,US,4.42,108.314,0.8841,95760.0,95760.0,0.8841,95760.0,0.6836,45823.0,0.4231,11456.0,6873.0,0.0635
base,2029,regenerative_gmp,EU,3.54,108.314,0.7073,76608.0,76608.0,0.7073,76608.0,0.6836,36658.0,0.3384,9165.0,5499.0,0.0508
base,2029,regenerative_gmp,China,1.77,47.82,0.3536,16911.0,16911.0,0.3536,16911.0,0.6836,8092.0,0.1692,2023.0,1214.0,0.0254
base,2029,regenerative_gmp,Japan,7.07,102.898,1.4146,145556.0,145556.0,1.4146,145556.0,0.6836,69651.0,0.6769,17413.0,10448.0,0.1015
base,2029,regenerative_gmp,Korea,0.88,97.482,0.1768,17237.0,17237.0,0.1768,17237.0,0.6836,8248.0,0.0846,2062.0,1237.0,0.0127
base,2029,regenerative_gmp,RoW,0.0,86.651,0.0,0.0,0.0,0.0,0.0,0.6836,0.0,0.0,0.0,0.0,0.0
base,2030,academic_ruo,US,1633.42,43.605,212.3446,9259315.0,5648182.0,129.5302,5648182.0,0.2661,1052071.0,24.1272,126249.0,75749.0,1.7372
base,2030,academic_ruo,EU,1801.1,43.605,234.1431,10209841.0,6228003.0,142.8273,6228003.0,0.2661,1160073.0,26.604,139209.0,83525.0,1.9155
base,2030,academic_ruo,China,2333.46,19.252,303.3494,5839983.0,3562389.0,185.0431,3562389.0,0.2661,663556.0,34.4675,79627.0,47776.0,2.4817
base,2030,academic_ruo,Japan,376.4,41.425,48.9322,2027012.0,1236478.0,29.8487,1236478.0,0.2661,230315.0,5.5598,27638.0,16583.0,0.4003
base,2030,academic_ruo,Korea,337.71,39.245,43.9018,1722911.0,1050976.0,26.7801,1050976.0,0.2661,195762.0,4.9883,23491.0,14095.0,0.3592
base,2030,academic_ruo,RoW,1364.9,34.884,177.4365,6189716.0,3775727.0,108.2363,3775727.0,0.2661,703294.0,20.1609,84395.0,50637.0,1.4516
base,2030,pharma_preclinical_nam,US,1539.65,37.064,508.0859,18831884.0,10357536.0,279.4473,10357536.0,0.3516,2549157.0,68.7765,305899.0,183539.0,4.9519
base,2030,pharma_preclinical_nam,EU,855.36,37.064,282.27,10462158.0,5754187.0,155.2485,5754187.0,0.3516,1416198.0,38.2092,169944.0,101966.0,2.7511
base,2030,pharma_preclinical_nam,China,513.22,16.364,169.362,2771426.0,1524284.0,93.1491,1524284.0,0.3516,375151.0,22.9255,45018.0,27011.0,1.6506
base,2030,pharma_preclinical_nam,Japan,239.5,35.211,79.0356,2782934.0,1530614.0,43.4696,1530614.0,0.3516,376709.0,10.6986,45205.0,27123.0,0.7703
base,2030,pharma_preclinical_nam,Korea,102.64,33.358,33.8724,1129913.0,621452.0,18.6298,621452.0,0.3516,152949.0,4.5851,18354.0,11012.0,0.3301
base,2030,pharma_preclinical_nam,RoW,171.07,29.651,56.454,1673945.0,920670.0,31.0497,920670.0,0.3516,226592.0,7.6418,27191.0,16315.0,0.5502
base,2030,organoid_cro_biobank,US,106.2,32.704,191.1594,6251649.0,3125824.0,95.5797,3125824.0,0.1279,279864.0,8.5575,33584.0,20150.0,0.6161
base,2030,organoid_cro_biobank,EU,53.1,32.704,95.5797,3125824.0,1562912.0,47.7898,1562912.0,0.1279,139932.0,4.2788,16792.0,10075.0,0.3081
base,2030,organoid_cro_biobank,China,58.41,14.439,105.1377,1518057.0,759028.0,52.5688,759028.0,0.1279,67958.0,4.7066,8155.0,4893.0,0.3389
base,2030,organoid_cro_biobank,Japan,15.93,31.069,28.6739,890860.0,445430.0,14.337,445430.0,0.1279,39881.0,1.2836,4786.0,2871.0,0.0924
base,2030,organoid_cro_biobank,Korea,13.27,29.433,23.8949,703310.0,351655.0,11.9475,351655.0,0.1279,31485.0,1.0697,3778.0,2267.0,0.077
base,2030,organoid_cro_biobank,RoW,18.58,26.163,33.4529,875231.0,437615.0,16.7264,437615.0,0.1279,39181.0,1.4976,4702.0,2821.0,0.1078
base,2030,clinical_dx_pdo,US,7629.39,43.605,19.0735,831702.0,374266.0,8.5831,374266.0,0.1501,39320.0,0.9017,4718.0,2831.0,0.0649
base,2030,clinical_dx_pdo,EU,4577.64,43.605,11.4441,499021.0,224560.0,5.1498,224560.0,0.1501,23592.0,0.541,2831.0,1699.0,0.039
base,2030,clinical_dx_pdo,China,13732.91,19.252,34.3323,660954.0,297429.0,15.4495,297429.0,0.1501,31247.0,1.6231,3750.0,2250.0,0.1169
base,2030,clinical_dx_pdo,Japan,1831.05,41.425,4.5776,189628.0,85333.0,2.0599,85333.0,0.1501,8965.0,0.2164,1076.0,645.0,0.0156
base,2030,clinical_dx_pdo,Korea,1525.88,39.245,3.8147,149706.0,67368.0,1.7166,67368.0,0.1501,7078.0,0.1803,849.0,510.0,0.013
base,2030,clinical_dx_pdo,RoW,1220.7,34.884,3.0518,106458.0,47906.0,1.3733,47906.0,0.1501,5033.0,0.1443,604.0,362.0,0.0104
base,2030,regenerative_gmp,US,6.41,106.147,1.2819,136075.0,136075.0,1.2819,136075.0,0.7627,72649.0,0.6844,18162.0,10897.0,0.1027
base,2030,regenerative_gmp,EU,5.13,106.147,1.0256,108860.0,108860.0,1.0256,108860.0,0.7627,58119.0,0.5475,14530.0,8718.0,0.0821
base,2030,regenerative_gmp,China,2.56,46.864,0.5128,24031.0,24031.0,0.5128,24031.0,0.7627,12830.0,0.2738,3207.0,1924.0,0.0411
base,2030,regenerative_gmp,Japan,10.26,100.84,2.0511,206835.0,206835.0,2.0511,206835.0,0.7627,110426.0,1.0951,27607.0,16564.0,0.1643
base,2030,regenerative_gmp,Korea,1.28,95.533,0.2564,24494.0,24494.0,0.2564,24494.0,0.7627,13077.0,0.1369,3269.0,1962.0,0.0205
base,2030,regenerative_gmp,RoW,0.0,84.918,0.0,0.0,0.0,0.0,0.0,0.7627,0.0,0.0,0.0,0.0,0.0
base,2031,academic_ruo,US,1706.92,42.733,221.9001,9482465.0,5784304.0,135.3591,5784304.0,0.3101,1255721.0,29.3853,150687.0,90412.0,2.1157
base,2031,academic_ruo,EU,1882.15,42.733,244.6795,10455898.0,6378098.0,149.2545,6378098.0,0.3101,1384629.0,32.4018,166155.0,99693.0,2.3329
base,2031,academic_ruo,China,2438.46,18.867,317.0001,5980726.0,3648243.0,193.3701,3648243.0,0.3101,792001.0,41.9789,95040.0,57024.0,3.0225
base,2031,academic_ruo,Japan,393.34,40.596,51.1342,2075863.0,1266277.0,31.1919,1266277.0,0.3101,274897.0,6.7715,32988.0,19793.0,0.4875
